Barrio,DESTINO,cantidad_ocio_comercio,cantidad_oficinas,cantidad_residencial,centros_docentes,distancia_al_mar,nivel_socio_economico,Valor/m2_predicho
ALIPARK,COMERCIO,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.43177591111330993
ALIPARK,CULTURAL,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5381214233213356
ALIPARK,DEPORTIVO,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5308499509473832
ALIPARK,EDIF. SINGULAR,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5274122135077264
ALIPARK,ESPECTACULOS,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5381214233213356
ALIPARK,INDUSTRIAL,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5592255425154444
ALIPARK,OCIO-HOSTELERIA,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5381214233213356
ALIPARK,OFICINA,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.4501451706009605
ALIPARK,PUERTOS COMERC.,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5074987836566034
ALIPARK,RELIGIOSO,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5381214233213356
ALIPARK,RESIDENCIAL,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5743920764429571
ALIPARK,"SANIDAD,BENEF.",0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5203357818776808
ALIPARK,SOLARES,0.6605808482315989,0.06789640637900313,0.6279454660933971,0.043478260869565216,0.7415857146216926,0.16388209725618041,0.5881059525072241
ALTOZANO-CONDE LUMIARES,COMERCIO,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.5397708794388762
ALTOZANO-CONDE LUMIARES,CULTURAL,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6263200872675632
ALTOZANO-CONDE LUMIARES,DEPORTIVO,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6230611216565796
ALTOZANO-CONDE LUMIARES,EDIF. SINGULAR,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6150101127947087
ALTOZANO-CONDE LUMIARES,ESPECTACULOS,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6257193226083175
ALTOZANO-CONDE LUMIARES,INDUSTRIAL,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6571396804867582
ALTOZANO-CONDE LUMIARES,OCIO-HOSTELERIA,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6257193226083175
ALTOZANO-CONDE LUMIARES,OFICINA,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.5339619728400435
ALTOZANO-CONDE LUMIARES,PUERTOS COMERC.,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6220694465172825
ALTOZANO-CONDE LUMIARES,RELIGIOSO,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6257193226083175
ALTOZANO-CONDE LUMIARES,RESIDENCIAL,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.646808859955841
ALTOZANO-CONDE LUMIARES,"SANIDAD,BENEF.",0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.5986023894627348
ALTOZANO-CONDE LUMIARES,SOLARES,0.6024223449561259,0.009484952487684028,0.6013179578307054,0.21739130434782608,0.5682566598152399,0.13861722358054884,0.6799733501824026
BENALÚA,COMERCIO,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.3635316001831914
BENALÚA,CULTURAL,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4914881871303105
BENALÚA,DEPORTIVO,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4842167147563583
BENALÚA,EDIF. SINGULAR,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4807789773167013
BENALÚA,ESPECTACULOS,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4914881871303105
BENALÚA,INDUSTRIAL,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.5192398504786644
BENALÚA,OCIO-HOSTELERIA,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4914881871303105
BENALÚA,OFICINA,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.3731556910656202
BENALÚA,PUERTOS COMERC.,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4670049602607309
BENALÚA,RELIGIOSO,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.4914881871303105
BENALÚA,RESIDENCIAL,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.5277650174709094
BENALÚA,"SANIDAD,BENEF.",0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.48290851270727253
BENALÚA,SOLARES,0.692616161091519,0.08732018019166597,0.5725303206207364,0.17391304347826086,0.8345403151737034,0.34813909263787013,0.5494644781326774
BENISAUDET,COMERCIO,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.5823154219552533
BENISAUDET,CULTURAL,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6600150381697034
BENISAUDET,DEPORTIVO,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6648108992063875
BENISAUDET,EDIF. SINGULAR,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6493058283560946
BENISAUDET,ESPECTACULOS,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6600150381697034
BENISAUDET,INDUSTRIAL,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6906921519300258
BENISAUDET,OCIO-HOSTELERIA,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6600150381697034
BENISAUDET,OFICINA,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.5857321626928378
BENISAUDET,PUERTOS COMERC.,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6495587256321846
BENISAUDET,RELIGIOSO,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6600150381697034
BENISAUDET,RESIDENCIAL,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.6863911181643376
BENISAUDET,"SANIDAD,BENEF.",0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.5880154585139881
BENISAUDET,SOLARES,0.5223753083598593,0.011087911787985415,0.6959453004014247,0.13043478260869565,0.4343659984151107,0.20042108122792712,0.7244295291633482
CABO DE LAS HUERTAS,COMERCIO,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.251041111908346
CABO DE LAS HUERTAS,CULTURAL,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.32059245647763235
CABO DE LAS HUERTAS,DEPORTIVO,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.32047267574038996
CABO DE LAS HUERTAS,EDIF. SINGULAR,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.3158559773309044
CABO DE LAS HUERTAS,ESPECTACULOS,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.32059245647763235
CABO DE LAS HUERTAS,INDUSTRIAL,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.3793293456439195
CABO DE LAS HUERTAS,OCIO-HOSTELERIA,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.313830731472434
CABO DE LAS HUERTAS,OFICINA,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.22629732225504906
CABO DE LAS HUERTAS,PUERTOS COMERC.,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.26940081246781844
CABO DE LAS HUERTAS,RELIGIOSO,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.32059245647763235
CABO DE LAS HUERTAS,RESIDENCIAL,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.34666826465560163
CABO DE LAS HUERTAS,"SANIDAD,BENEF.",0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.32059245647763235
CABO DE LAS HUERTAS,SOLARES,0.22679533465666019,0.0030043612400253474,0.6722135059293831,0.21739130434782608,0.8980423728903589,0.9999999999999999,0.35798653054481444
CAMPOAMOR,COMERCIO,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.6463707328793529
CAMPOAMOR,CULTURAL,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7334993002144894
CAMPOAMOR,DEPORTIVO,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7302403346035056
CAMPOAMOR,EDIF. SINGULAR,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7221893257416345
CAMPOAMOR,ESPECTACULOS,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7328985355552438
CAMPOAMOR,INDUSTRIAL,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7472907352496441
CAMPOAMOR,OCIO-HOSTELERIA,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7328985355552438
CAMPOAMOR,OFICINA,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.6485632409043944
CAMPOAMOR,PUERTOS COMERC.,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7017787794930233
CAMPOAMOR,RELIGIOSO,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7328985355552438
CAMPOAMOR,RESIDENCIAL,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7505481628215842
CAMPOAMOR,"SANIDAD,BENEF.",0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.7128264712464332
CAMPOAMOR,SOLARES,0.6779614614157617,0.025025740761926388,0.6154057584488151,0.17391304347826086,0.681586096237708,0.13861722358054884,0.802755206048779
CAROLINAS ALTAS,COMERCIO,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.57602242958429
CAROLINAS ALTAS,CULTURAL,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6612312539213765
CAROLINAS ALTAS,DEPORTIVO,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6579722883103929
CAROLINAS ALTAS,EDIF. SINGULAR,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6499212794485218
CAROLINAS ALTAS,ESPECTACULOS,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6606304892621311
CAROLINAS ALTAS,INDUSTRIAL,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6831579583146363
CAROLINAS ALTAS,OCIO-HOSTELERIA,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6606304892621311
CAROLINAS ALTAS,OFICINA,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.5622582270789296
CAROLINAS ALTAS,PUERTOS COMERC.,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6428261189673086
CAROLINAS ALTAS,RELIGIOSO,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6606304892621311
CAROLINAS ALTAS,RESIDENCIAL,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6868292766417181
CAROLINAS ALTAS,"SANIDAD,BENEF.",0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.6227727835096655
CAROLINAS ALTAS,SOLARES,0.8241563352400417,0.017222125536604863,0.7349471769989727,0.34782608695652173,0.6899365483234823,0.08795164357511553,0.7219073068799926
CAROLINAS BAJAS,COMERCIO,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6182429510127239
CAROLINAS BAJAS,CULTURAL,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6893940311247895
CAROLINAS BAJAS,DEPORTIVO,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6896811437169095
CAROLINAS BAJAS,EDIF. SINGULAR,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.678084056651935
CAROLINAS BAJAS,ESPECTACULOS,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6887932664655441
CAROLINAS BAJAS,INDUSTRIAL,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.7014424087849753
CAROLINAS BAJAS,OCIO-HOSTELERIA,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6887932664655441
CAROLINAS BAJAS,OFICINA,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.612979159663535
CAROLINAS BAJAS,PUERTOS COMERC.,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6606530489336955
CAROLINAS BAJAS,RELIGIOSO,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6887932664655441
CAROLINAS BAJAS,RESIDENCIAL,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.7116547205032839
CAROLINAS BAJAS,"SANIDAD,BENEF.",0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.6509355607130785
CAROLINAS BAJAS,SOLARES,0.9831527661297241,0.017642551818694792,0.7197239750837638,0.043478260869565216,0.7886006964700782,0.08795164357511553,0.7430784055030597
CASCO ANTIGUO-SANTA CRUZ,COMERCIO,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.05536683211679172
CASCO ANTIGUO-SANTA CRUZ,CULTURAL,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.11746600482661074
CASCO ANTIGUO-SANTA CRUZ,DEPORTIVO,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.12351146335650953
CASCO ANTIGUO-SANTA CRUZ,EDIF. SINGULAR,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.11272952567988304
CASCO ANTIGUO-SANTA CRUZ,ESPECTACULOS,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.11746600482661074
CASCO ANTIGUO-SANTA CRUZ,INDUSTRIAL,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.15884883767538427
CASCO ANTIGUO-SANTA CRUZ,OCIO-HOSTELERIA,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.1183024592052846
CASCO ANTIGUO-SANTA CRUZ,OFICINA,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.034151383773937116
CASCO ANTIGUO-SANTA CRUZ,PUERTOS COMERC.,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.0
CASCO ANTIGUO-SANTA CRUZ,RELIGIOSO,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.11746600482661074
CASCO ANTIGUO-SANTA CRUZ,RESIDENCIAL,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.21011683785229263
CASCO ANTIGUO-SANTA CRUZ,"SANIDAD,BENEF.",0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.11746600482661074
CASCO ANTIGUO-SANTA CRUZ,SOLARES,0.805261337410402,0.22811918063314687,0.5486846323762319,0.043478260869565216,0.9418916352159536,0.47874218962238524,0.127665914272185
CENTRO,COMERCIO,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.09338114826942023
CENTRO,CULTURAL,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.1971065493662978
CENTRO,DEPORTIVO,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.20315200789619636
CENTRO,EDIF. SINGULAR,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.1923700702195701
CENTRO,ESPECTACULOS,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.1971065493662978
CENTRO,INDUSTRIAL,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.25111240672726654
CENTRO,OCIO-HOSTELERIA,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.19794300374497142
CENTRO,OFICINA,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.11102378829061554
CENTRO,PUERTOS COMERC.,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.09161149819922398
CENTRO,RELIGIOSO,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.1971065493662978
CENTRO,RESIDENCIAL,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.3004010888073121
CENTRO,"SANIDAD,BENEF.",1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.1971065493662978
CENTRO,SOLARES,1.0,0.260710344743958,0.4830794308603884,0.08695652173913043,0.928297524265928,0.6944444444444445,0.20730645881187182
CIUDAD DE ASÍS,COMERCIO,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7267580832838996
CIUDAD DE ASÍS,CULTURAL,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7980234519836626
CIUDAD DE ASÍS,DEPORTIVO,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7981824146838754
CIUDAD DE ASÍS,EDIF. SINGULAR,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7900221185025798
CIUDAD DE ASÍS,ESPECTACULOS,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.800731328316189
CIUDAD DE ASÍS,INDUSTRIAL,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.8065631420837105
CIUDAD DE ASÍS,OCIO-HOSTELERIA,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.800731328316189
CIUDAD DE ASÍS,OFICINA,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7033671891924012
CIUDAD DE ASÍS,PUERTOS COMERC.,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7720836512270481
CIUDAD DE ASÍS,RELIGIOSO,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.800731328316189
CIUDAD DE ASÍS,RESIDENCIAL,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.8049253297978609
CIUDAD DE ASÍS,"SANIDAD,BENEF.",0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.7887091910822652
CIUDAD DE ASÍS,SOLARES,0.42354161675862234,0.059952038369304524,0.5524026995889357,0.17391304347826086,0.23458510365022534,0.34813909263787013,0.890818290716697
CIUDAD JARDÍN,COMERCIO,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.4107514855248746
CIUDAD JARDÍN,CULTURAL,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.46023727670193804
CIUDAD JARDÍN,DEPORTIVO,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.46011749596469587
CIUDAD JARDÍN,EDIF. SINGULAR,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.45550079755521033
CIUDAD JARDÍN,ESPECTACULOS,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.46023727670193804
CIUDAD JARDÍN,INDUSTRIAL,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.516453814150226
CIUDAD JARDÍN,OCIO-HOSTELERIA,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.4618837514465821
CIUDAD JARDÍN,OFICINA,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.412232910359833
CIUDAD JARDÍN,PUERTOS COMERC.,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.4203417052271481
CIUDAD JARDÍN,RELIGIOSO,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.46023727670193804
CIUDAD JARDÍN,RESIDENCIAL,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.49515623482248516
CIUDAD JARDÍN,"SANIDAD,BENEF.",0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.45681624615133054
CIUDAD JARDÍN,SOLARES,0.009087946392837162,0.0,0.9695498695957411,0.2608695652173913,0.20869012712074708,0.0,0.49779377304312944
COLONIA REQUENA,COMERCIO,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8529121038686258
COLONIA REQUENA,CULTURAL,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8923123560579664
COLONIA REQUENA,DEPORTIVO,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.9057732615648926
COLONIA REQUENA,EDIF. SINGULAR,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8816031462443574
COLONIA REQUENA,ESPECTACULOS,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8923123560579664
COLONIA REQUENA,INDUSTRIAL,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8959298891554737
COLONIA REQUENA,OCIO-HOSTELERIA,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8923123560579664
COLONIA REQUENA,OFICINA,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.7900946531148578
COLONIA REQUENA,PUERTOS COMERC.,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.859401932502744
COLONIA REQUENA,RELIGIOSO,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8923123560579664
COLONIA REQUENA,RESIDENCIAL,0.5958253619193891,0.0,0.9519537994933054,0.043478260869565216,0.33635919698727046,0.18187992393371377,0.8958849387171728
